HATHI_ID,TITLE,YEAR,AUTHOR,BIG5?,BIG6?,CLASS
mdp.39015001803611,The structure of Russian history; interpretive essays.,1970,"Cherniavsky, Michael.",1,1,SAMPLE
mdp.39015003494955,Aquinas; a collection of critical essays.,1970,"Kenny, Anthony, 1931-",1,1,SAMPLE
mdp.39015048993524,"Cosmic evolution; outlines of cosmic idealism, by John Elof Boodin.",1970,"Boodin, John Elof.",1,1,SAMPLE
mdp.39015004132398,"Money and motivation; an analysis of incentives in industry, by William Foote Whyte and Melville Dalton [and others]",1970,"Whyte, William Foote, 1914-2000.",1,1,SAMPLE
mdp.39015019177784,Regional economics; a reader.,1970,"Richardson, Harry Ward,",1,1,SAMPLE
uc1.32106001049888,Play power; exploring the international underground.,1970,"Neville, Richard, 1941-",1,1,SAMPLE
mdp.39015080475620,In Defense of Anarchism : With a Reply to Jeffrey H. Reiman's _In Defense of Political Philosophy_.,1970,"Wolff, Robert Paul.",1,1,SAMPLE
mdp.39015035379679,"Year of independence, 1776, by Genevieve Foster.",1970,"Foster, Genevieve, 1893-",1,1,SAMPLE
wu.89038517512,The infinite river : a biologist's vision of the world of water / William H. Amos.,1970,"Amos, William Hopkins.",1,1,SAMPLE
uc1.b3968743,California government; one among fifty [by] Clyde E. Jacobs [and] Alvin D. Sokolow.,1970,"Jacobs, Clyde Edward, 1925-",1,1,SAMPLE
mdp.39015057587134,"Gems and minerals of the Bible / Ruth V. Wright, Robert L. Chadbourne.",1970,"Wright, Ruth V.",1,1,SAMPLE
umn.319510000425346,"The national parks. Foreword by George B. Hartzog, Jr.",1970,"Tilden, Freeman, 1883-1980.",1,1,SAMPLE
mdp.49015000045451,"Before the Mayflower : a history of the Negro in America, 1619-1964 / Lerone Bennett, Jr.",1970,"Bennett, Lerone, 1928-",1,1,SAMPLE
mdp.49015000046632,Interpreting American history; conversations with historians [by] John A. Garraty. Drawings from life by Gail Garraty.,1970,"Garraty, John A. 1920-2007.",1,1,SAMPLE
uva.x000412872,"Intervention in Latin America, edited with an introd. by C. Neale Ronning.",1970,"Ronning, C. Neale",1,1,SAMPLE
uva.x000389500,"Canada: a story of challenge, by J. M. S. Careless.",1970,"Careless, J. M. S. 1919-2009",1,1,SAMPLE
mdp.49015000115635,"The European world; a history [by] Jerome Blum, Rondo Cameron [and] Thomas G. Barnes.",1970,"Blum, Jerome, 1913-",1,1,SAMPLE
mdp.49015000127952,Beyond reductionism; new perspectives in the life sciences. Edited by Arthur Koestler & J. R. Smythies.,1970,Alpbach Symposium (1968).,1,1,SAMPLE
mdp.49015000133695,An introduction to population genetics theory [by] James F. Crow [and] Motoo Kimura.,1970,"Crow, James F. 1916-2012.",1,1,SAMPLE
mdp.49015000144213,Sociological theory and philosophical analysis: a collection; edited with an introduction by Dorothy Emmet and Alasdair MacIntyre.,1970,"Emmet, Dorothy Mary, 1904-",1,1,SAMPLE
mdp.49015000149220,Tradition and revolt; historical and sociological essays [by] Robert A. Nisbet.,1970,"Nisbet, Robert A.",1,1,SAMPLE
mdp.49015000153180,Turning on.,1970,"Gustaitis, Rasa.",1,1,SAMPLE
mdp.49015000205139,"The British Empire before the American Revolution, by Lawrence Henry Gipson.",1970,"Gipson, Lawrence Henry, 1880-",1,1,SAMPLE
mdp.49015000213372,Juvenile delinquency: an introduction [by] Stephen Schafer [and] Richard D. Knudten.,1970,"Schafer, Stephen.",1,1,SAMPLE
mdp.49015000216177,"The analysis of delinquent behavior; a structural approach [by] John M. Martin, Joseph P. Fitzpatrick [and] Robert E. Gould.",1970,"Martin, John McCullough.",1,1,SAMPLE
uc1.b3727605,Baldwin; a biography [by] Keith Middlemas [and] John Barnes.,1970,"Middlemas, Keith, 1935-2013",1,1,SAMPLE
mdp.49015000363540,The biology of higher cryptogams [by] William T. Doyle.,1970,"Doyle, William T. 1929-",1,1,SAMPLE
mdp.49015000413543,World wildlife: the last stand. With a foreword by H. R. H. Prince Bernhard of the Netherlands.,1970,"Crowe, Philip K. 1908-1976.",1,1,SAMPLE
mdp.49015000418286,Educational research by practitioners; an elementary casebook [by] William C. Budd [and] Sam P. Kelly.,1970,"Budd, William C.",1,1,SAMPLE
mdp.49015000483033,"Black voices; an anthology of Afro-American literature. Edited, with an introd. and biographical notes, by Abraham Chapman.",1970,"Chapman, Abraham,",1,1,SAMPLE
mdp.49015002194703,Administering the school personnel program.,1970,"Castetter, William Benjamin, 1914-",1,1,SAMPLE
mdp.49015000613613,Wilhelm Reich and orgonomy.,1970,"Raknes, Ola, 1887-1975.",1,1,SAMPLE
mdp.49015000641598,An introduction to Piaget [by] P. G. Richmond.,1970,"Richmond, Peter Graham.",1,1,SAMPLE
mdp.49015000653445,"Laboratory experiments in organic chemistry [by] Roger Adams, John R. Johnson [and] Charles F. Wilcox, Jr.",1970,"Adams, Roger, 1889-1971.",1,1,SAMPLE
mdp.49015002191360,"Mastering the art of French cooking, / by Julia Child, Louisette Bertholle [and] Simone Beck.",1970,"Child, Julia.",1,1,SAMPLE
mdp.49015000720897,"The tenth muse; a historical study of the opera libretto, by Patrick J. Smith.",1970,"Smith, Patrick J., 1932-",1,1,SAMPLE
mdp.49015000772468,Religion in America. A critical abridgement with introd. by Henry Warner Bowden.,1970,"Baird, Robert, 1798-1863.",1,1,SAMPLE
mdp.49015000788779,The revolution of hope : toward a humanized technology / Erich Fromm.,1970,"Fromm, Erich, 1900-1980.",1,1,SAMPLE
mdp.49015000802315,Marxism and the existentialists / Raymond Aron.,1970,"Aron, Raymond, 1905-1983.",1,1,SAMPLE
mdp.49015000825878,"The only revolution, by J. Krishnamurti. Edited by Mary Lutyens.",1970,"Krishnamurti, J. 1895-1986.",1,1,SAMPLE
mdp.49015000966060,The philosophy of religion.,1970,"Smart, Ninian, 1927-2001.",1,1,SAMPLE
mdp.49015000979378,"The Inn of tranquility; studies and essays,",1970,"Galsworthy, John, 1867-1933.",1,1,SAMPLE
mdp.49015001091074,Marketing for profit [by] Clarence E. Eldridge.,1970,"Eldridge, Clarence E.",1,1,SAMPLE
mdp.49015001100941,Management and motivation: selected readings; edited by Victor H. Vroom and Edward L. Deci.,1970,"Vroom, Victor Harold, 1932-",1,1,SAMPLE
mdp.49015001150110,World business ; promise and problems / edited by Courtney C. Brown.,1970,"Brown, Courtney C., 1904-1990,",1,1,SAMPLE
mdp.49015001240176,"The best behavior; the course of good manners - from antiquity to the present - as seen through courtesy and etiquette books, by Esther B. Aresty.",1970,"Aresty, Esther B.",1,1,SAMPLE
mdp.49015001449678,Challenging problems in geometry / Alfred S. Posamentier [and] Charles T. Salkind.,1970,"Posamentier, Alfred S.",1,1,SAMPLE
mdp.49015002426626,"Juvenile delinquency : a reader / Richard D. Knudten and Stephen Schafer ; consulting editor, Leonard Savitz.",1970,"Knudten, Richard D.",1,1,SAMPLE
mdp.39015061869650,"Canada's first century, 1867-1967 / Donald Creighton.",1970,"Creighton, Donald Grant.",1,1,SAMPLE
mdp.49015002967983,"American mosaic : social patterns of religion in the United States. / Edited by Phillip E. Hammond, Benton Johnson ; Consulting editor: Charles H. Page.",1970,"Hammond, Phillip E.",1,1,SAMPLE
mdp.39015063788965,The ecology of human intelligence : selected readings / edited by Liam Hudson.,1970,"Hudson, Liam.",1,1,SAMPLE
mdp.39015064119483,A strategy of decision : policy evaluation as a social process / David Braybrooke and Charles E. Lindblom.,1970,"Braybrooke, David.",1,1,SAMPLE
mdp.35128000192896,Marketing management cases; planning and executing marketing strategy [by] William M. Weilbacher.,1970,"Weilbacher, William M.",1,1,SAMPLE
mdp.35128000222958,Planning and control for profit; management uses of accounting [by] Ralph F. Lewis.,1970,"Lewis, Ralph F.",1,1,SAMPLE
mdp.35128000922201,Executive stress.,1970,"Levinson, Harry.",1,1,SAMPLE
uva.x000598978,Greece: the magic spring [by] John A. Crow.,1970,"Crow, John A., 1906-2001",1,1,SAMPLE
wu.89033409079,Farms in Britain.,1970,"Johnson, Raymond.",1,1,SAMPLE
wu.89016022691,An introduction to Piaget / P. G. Richmond.,1970,"Richmond, P. G.",1,1,SAMPLE
uva.x000374111,Marriage and the family; a comparative analysis of contemporary problems. Edited by Meyer Barash [and] Alice Scourby.,1970,"Barash, Meyer, 1916-2005",1,1,SAMPLE
wu.89042598839,"Source of the thunder; the biography of a California condor, by Roger Caras. Illus. by Charles Fracé. Foreword by Roland C. Clement.",1970,"Caras, Roger A.",1,1,SAMPLE
wu.89041959289,"The village labourer, 1760-1832; a study in the government of England before the Reform bill, by J. L. Hammond and Barbara Hammond. New introd. to the Torchbook ed. by Eric Hobsbawm.",1970,"Hammond, J. L. 1872-1949.",1,1,SAMPLE
uc1.$b594261,Statistics for technology.,1970,"Chatfield, Christopher.",1,1,SAMPLE
wu.89049943509,Man and the natural world; an introduction to life science [by] Coleman J. Goin [and] Olive B. Goin.,1970,"Goin, Coleman J. 1911-1987",1,1,SAMPLE
wu.89062947809,First families; the making of an American aristocracy.,1970,"Burt, Nathaniel, 1913-",1,1,SAMPLE
mdp.39015070675585,"The second Penguin book of Christmas carols / compiled and edited with arrangements, notes, transcriptions, and an introduction by Elizabeth Poston.",1970,"Poston, Elizabeth, 1905-1987.",1,1,SAMPLE
wu.89042787952,"Communications in space; from Marconi to man on the moon [by] Orrin E. Dunlap, Jr.",1970,"Dunlap, Orrin Elmer, 1896-",1,1,SAMPLE
inu.32000002425629,The prince and his lady; the love story of the Duke of Kent and Madame de St. Laurent.,1970,"Gillen, Mollie.",1,1,SAMPLE
inu.30000005090141,Korea: the limited war.,1970,"Rees, David, 1928-",1,1,SAMPLE
inu.30000048065704,"Israelis and Jews; the continuity of an identity, by Simon N. Herman.",1970,"Herman, Simon N., 1912-",1,1,SAMPLE
inu.39000003744518,"From the silent earth; a report on the Greek bronze age, by Joseph Alsop; introduction by Sir Maurice Bowra; photographs by Alison Frantz.",1970,"Alsop, Joseph, 1910-1989",1,1,SAMPLE
uc1.b3169165,"The Labour Government, 1964-70 / Brian Lapping.",1970,"Lapping, Brian.",1,1,SAMPLE
uc1.b4088159,Behavior: a systematic approach [by] Joseph M. Notterman.,1970,"Notterman, Joseph M.",1,1,SAMPLE
uc1.b4088172,"Elements of psychology; a briefer course [by] David Krech, Richard S. Crutchfield [and] Norman Livson. With the collaboration of A. Robert Rollin and William A. Wilson, Jr.",1970,"Krech, David.",1,1,SAMPLE
uc1.b4088284,"The unprepared society: planning for a precarious future, by Donald N. Michael. Foreword by Ward Madden.",1970,"Michael, Donald N.",1,1,SAMPLE
uc1.b4098957,"Franklin Delano Roosevelt, by the editors of American heritage. Author: Wilson Sullivan. Consultant: Frank Freidel.",1970,"Sullivan, Wilson.",1,1,SAMPLE
uc1.b4137914,The future of the social services; edited for the Political Quarterly by William A. Robson & Bernard Crick.,1970,"Robson, William Alexander, 1895-1980.",1,1,SAMPLE
uc1.b4138166,So you want to be a social worker.,1970,"Perlman, Helen Harris.",1,1,SAMPLE
uc1.b4147067,Psychology and industry. Edited by Duane P. Schultz.,1970,"Schultz, Duane P.",1,1,SAMPLE
uc1.b4178857,Nine planets [by] Alan E. Nourse. Paintings by Mel Hunter.,1970,"Nourse, Alan Edward.",1,1,SAMPLE
uc1.b4238538,Secondary education: origins and directions [by] Robert O. Hahn [and] David B. Bidna.,1970,"Hahn, Robert O.",1,1,SAMPLE
uc1.b4351992,"Great twentieth century Jewish philosophers : Shestov, Rosenzweig, Buber, with selections from their writings / edited and with an introd. by Bernard Martin.",1970,"Martin, Bernard, 1928-",1,1,SAMPLE
uc1.b4354607,"Race, jobs and the law in Britain",1970,"Hepple, B. A.",1,1,SAMPLE
uc1.b4370414,The moral development of children [by] Norman Williams and Sheila Williams.,1970,"Williams, Norman, 1930-",1,1,SAMPLE
uc1.b4415696,Human relations in business [by] Fred J. Carvell.,1970,"Carvell, Fred J.",1,1,SAMPLE
uc1.b4432942,The Euro-dollar system: practice and theory of international interest rates.,1970,"Einzig, Paul, 1897-1973.",1,1,SAMPLE
uc1.b4487667,Teaching in the British primary school [edited by] Vincent R. Rogers.,1970,"Rogers, Vincent Robert, 1926-",1,1,SAMPLE
uc1.b4497402,The theory and practice of mental health consultation,1970,"Caplan, Gerald.",1,1,SAMPLE
uc1.b4508533,"The dragon wakes; China and the West, 1793-1911.",1970,"Hibbert, Christopher, 1924-2008.",1,1,SAMPLE
uc1.b4508534,China's turbulent quest [by] Harold C. Hinton.,1970,"Hinton, Harold C.",1,1,SAMPLE
uc1.$b78904,The control of the money supply [by] A. D. Bain.,1970,"Bain, A. D.",1,1,SAMPLE
uc1.b3462411,"To end war; an introduction to the ideas, books, organizations, work, that can help, by Robert Pickus and Robert Woito.",1970,"Pickus, Robert.",1,1,SAMPLE
uc1.b3512353,"Sufism, an account of the mystics of Islam.",1970,"Arberry, A. J. 1905-1969.",1,1,SAMPLE
uc1.32106007467480,The Elizabethan theatre,1970,International Conference on Elizabethan Theatre,1,1,SAMPLE
uc1.b3639372,The man who won the Battle of Britain.,1970,"Wright, Robert, 1912-",1,1,SAMPLE
uc1.b3678392,Computing and computer science; a first course with FORTRAN IV [by] T. D. Sterling [and] S. V. Pollack.,1970,"Sterling, Theodor D.",1,1,SAMPLE
uc1.b3950782,"Paul's letters from prison: Philippians, Colossians, Philemon and Ephesians [by] J. L. Houlden.",1970,"Houlden, J. L.",1,1,SAMPLE
uc1.b3968797,American democracy: State and local government [by] Henry A. Turner.,1970,"Turner, Henry A.",1,1,SAMPLE
uc1.31210024723080,"The challenge of California, with a concise introduction to California government. Edited by Eugene C. Lee [and] Willis D. Hawley.",1970,"Lee, Eugene C.",1,1,SAMPLE
wu.89047583406,Children of the slaves.,1970,"Graham, Stephen, 1884-",1,1,SAMPLE
inu.32000007726880,"Glimpses of Bengal, selected from the letters of Sir Rabindranath Tagore, 1885 to 1895. London, Macmillan and co., limited, 1921.",1970,"Tagore, Rabindranath, 1861-1941.",1,1,SAMPLE
inu.39000005897066,"The wisdom of the dragon, Asian proverbs. Drawings by Gloria Kim.",1970,"Pahk, Induk.",1,1,SAMPLE
inu.39000005898718,"Raven, creator of the world. Eskimo legends retold by Ronald Melzack. Illustrated by László Gál.",1970,"Melzack, Ronald.",1,1,SAMPLE
inu.39000005897454,A history of make-up.,1970,"Angeloglou, Maggie.",1,1,SAMPLE
inu.30000007181963,"ABC for book-collectors, by John Carter.",1970,"Carter, John, 1905-1975.",1,1,SAMPLE
uc1.31822014332001,Numerical methods that work [by] Forman S. Acton,1970,"Acton, Forman S",1,1,SAMPLE
pst.000053739964,Active/passive : the crucial psychological dimension.,1970,"Fried, Edrita.",1,1,SAMPLE
pst.000059683889,The meaning of revelation / by H. Richard Niebuhr ...,1970,"Niebuhr, H. Richard 1894-1962.",1,1,SAMPLE
pst.000027376478,Alaska: the complete travel book. / Photos. by Bob and Ira Spring.,1970,"Spring, Norma.",1,1,SAMPLE
uva.x000315827,Mies van der Rohe. Introd. and notes by Martin Pawley. With 60 photos. by Yukio Futagawa.,1970,"Mies van der Rohe, Ludwig, 1886-1969.",1,1,SAMPLE
pst.000030447950,The growth of plants / G. E. Fogg.,1970,"Fogg, G. E. 1919-",1,1,SAMPLE
pst.000028676836,The foundation of sociological theory / [by] Theodore Abel.,1970,"Abel, Theodore Fred, 1896-1988",1,1,SAMPLE
pst.000027565582,American violence : a documentary history / edited by Richard Hofstadter and Michael Wallace.,1970,"Hofstadter, Richard, 1916-1970,",1,1,SAMPLE
pst.000016667754,The best in American cooking; recipes / decorations by Anna Kopczynski.,1970,"Paddleford, Clementine, 1898-1967",1,1,SAMPLE
pst.000028356653,Speech-communication : theory and models / [by] Raymond G. Smith.,1970,"Smith, Raymond George.",1,1,SAMPLE
pst.000043822492,Fishing with Ray Bergman. / Edited by Edward C. Janes. With decorative headpieces by Betty Fraser.,1970,"Bergman, Ray, 1891-1967",1,1,SAMPLE
wu.89038226965,Free-electron physics [by] P. S. Farago.,1970,"Farago, Peter Stephen.",1,1,SAMPLE
uc1.32106014536285,Mules and men. With an introd. by Franz Boas. [Introduction to the Perennial edition: Darwin T. Turner] 10 illus. by Miguel Covarrubias,1970,"Hurston, Zora Neale",1,1,SAMPLE
uc1.32106000265683,The crusaders in the Holy Land [by] Meron Benvenisti.,1970,"Benvenisti, Meron, 1934-",1,1,SAMPLE
uc1.32106011661367,"The city game; basketball in New York from the world champion Knicks to the world of the playgrounds, by Pete Axthelm.",1970,"Axthelm, Pete.",1,1,SAMPLE
uc1.32106009698405,"Creativity and Taoism : a study of Chinese philosophy, art & poetry / Chang Chung-yuan.",1970,"Chang, Chung-Yuan, 1907-",1,1,SAMPLE
uc1.32106006546979,North-east Norfolk and Norwich.,1970,"Pevsner, Nikolaus, 1902-1983",1,1,SAMPLE
uc1.32106007377606,Knowledge and necessity.,1970,Royal Institute of Philosophy.,1,1,SAMPLE
uc1.32106001963799,"Ah, sweet dancer: W. B. Yeats, Margot Ruddock: a correspondence; edited by Roger McHugh.",1970,"Yeats, W. B. 1865-1939.",1,1,SAMPLE
uc1.32106001272100,Education for democracy; edited by David Rubinstein & Colin Stoneman.,1970,"Rubinstein, David.",1,1,SAMPLE
uc1.32106014401902,The psychology of superstition.,1970,"Jahoda, Gustav.",1,1,SAMPLE
uc1.32106000775335,Psychology and the superior athlete [by] Miroslav Vanek [and] Bryant J. Cratty.,1970,"Vaněk, Miroslav.",1,1,SAMPLE
uc1.32106001022661,The white majority; between poverty and affluence.,1970,"Howe, Louise Kapp.",1,1,SAMPLE
uc1.32106000760428,Mambu; a study of Melanesian cargo movements and their ideological background.,1970,"Burridge, Kenelm.",1,1,SAMPLE
uc1.32106000818580,The theory of political economy. Edited with an introd. by R.D. Collison Black.,1970,"Jevons, William Stanley, 1835-1882.",1,1,SAMPLE
uc1.32106014702572,Rationality / edited by Bryan R. Wilson,1970,"Wilson, Bryan R.,",1,1,SAMPLE
uc1.32106019364881,"David Gascoyne, W. S. Graham, Kathleen Raine.",1970,"Gascoyne, David, 1916-2001",1,1,SAMPLE
uc1.31822014263529,Rivers and river terraces; edited by G. H. Dury,1970,"Dury, G. H. 1916-",1,1,SAMPLE
uc1.31822014223267,"Statistical inference, by S. D. Silvey",1970,"Silvey, S. D.",1,1,SAMPLE
uc1.31822003063625,Red China today,1970,"Snow, Edgar, 1905-1972",1,1,SAMPLE
uc1.31822003613098,"Poso del mundo; inside the Mexican-American border, from Tijuana to Matamoros",1970,"Demaris, Ovid",1,1,SAMPLE
mdp.39076005946251,"A new view of society; and, Report to the county of Lanark; edited with an introduction by V. A. C. Gatrell..",1970,"Owen, Robert, 1771-1858.",1,1,SAMPLE
uc1.b2853427,"Randomness, statistics and emergence.",1970,"McShane, Philip.",1,1,SAMPLE
uc1.b2845923,The voyage of the Endeavour / [by] G. Arnold Wood. Foreword by Allan E. Bax.,1970,"Wood, George Arnold, 1865-1928.",1,1,SAMPLE
inu.30000007706199,"John Dewey. Edited, with an introd. by Malcolm Skilbeck.",1970,"Dewey, John, 1859-1952",1,1,SAMPLE
inu.32000001675331,Two modes of thought : my encounters with science and education / by James Bryant Conant.,1970,"Conant, James Bryant, 1893-1978",1,1,SAMPLE
umn.31951000036629h,Creative and mental growth [by] Viktor Lowenfeld and W. Lambert Brittain.,1970,"Lowenfeld, Viktor.",1,1,SAMPLE
umn.319510005229408,Key concepts in psychotherapy. With a foreword by Edward S. Tauber.,1970,"Singer, Erwin, 1919-",1,1,SAMPLE
umn.31951000769613m,Thought and personality: selected readings; edited by Peter B. Warr.,1970,"Warr, Peter B.",1,1,SAMPLE
umn.31951000770977n,Introduction to teaching [by] John F. Ohles. Consulting editor: Paul Nash.,1970,"Ohles, John F.",1,1,SAMPLE
inu.32000006432670,Textbook of economic analysis.,1970,"Nevin, Edward.",1,1,SAMPLE
umn.31951000058420l,Behaviour therapy in clinical psychiatry [by] V. Meyer and Edward S. Chesser.,1970,"Meyer, Victor Campbell.",1,1,SAMPLE
umn.319510018489425,Political thinking; the perennial questions [by] Glenn Tinder.,1970,"Tinder, Glenn E.",1,1,SAMPLE
umn.31951000769877o,"The right college; how to get in, stay in, or get back in.",1970,"Pope, Loren.",1,1,SAMPLE
umn.31951000054164x,Architectural graphics [by] C. Leslie Martin.,1970,"Martin, C. Leslie.",1,1,SAMPLE
umn.31951000157662v,Soviet Communism and agrarian revolution [by] Roy D. and Betty A. Laird.,1970,"Laird, Roy D.",1,1,SAMPLE
umn.31951001819204i,Group processes: selected readings; edited by Peter B. Smith.,1970,"Smith, Peter Bevington",1,1,SAMPLE
umn.31951000461963k,"Alive and well: medicine and public health, 1830 to the present day.",1970,"Longmate, Norman, 1925-",1,1,SAMPLE
umn.31951001864620z,Power and the Black community: a reader on racial subordination in the United States. Consulting editor: Peter I. Rose.,1970,"Fisher, Sethard",1,1,SAMPLE
umn.31951001865076r,"Society, delinquency, and delinquent behavior, edited by Harwin L. Voss.",1970,"Voss, Harwin L.",1,1,SAMPLE
umn.319510018762687,Frontiers of democratic theory. Edited by Henry S. Kariel.,1970,"Kariel, Henry S.",1,1,SAMPLE
umn.31951002455977f,Elites and society / T.B.Bottomore.,1970,"Bottomore, T. B.",1,1,SAMPLE
umn.319510021122717,Theology of the New Testament. Trans. by Kendrick Grobel.,1970,"Bultmann, Rudolf Karl, 1884-1976.",1,1,SAMPLE
pst.000000953931,Starting over: a college reader / edited by Frederick Crews [and] Orville Schell.,1970,"Crews, Frederick C.,",1,1,SAMPLE
pst.000021516870,The computer simulation of behavior / [by] Michael J. Apter.,1970,"Apter, Michael J.",1,1,SAMPLE
pst.000019942490,"Test items to accompany Essentials of psychological testing / Lee J. Cronbach ; prepared by George C. Thornton, III.",1970,"Thornton, George C., 1940-",1,1,SAMPLE
pst.000018047035,The dogged victims of inexorable fate / by Dan Jenkins.,1970,"Jenkins, Dan.",1,1,SAMPLE
wu.89037594967,Electronic computers [by] S. H. Hollingdale and G. C. Tootill.,1970,"Hollingdale, S.",1,1,SAMPLE
inu.30000048946200,Patterns of communicative behavior.,1970,"Dreitzel, Hans Peter.",1,1,SAMPLE
inu.39000003732836,Adventures in French cooking; authentic French dishes for the modern American cook. Illus. by Barbara M. Shapira.,1970,"Guidroz, Myriam.",1,1,SAMPLE
inu.39000002783079,A dictionary of the theatre / John Russell Taylor.,1970,"Taylor, John Russell.",1,1,SAMPLE
uc1.b3626753,"Buccaneer harbor : the fabulous history of Port Royal, Jamaica / by Peter Briggs",1970,"Briggs, Peter.",1,1,SAMPLE
uc1.b3885304,"Ethical philosophies of India, by I. C. Sharma. Edited and rev. by Stanley M. Daugert.",1970,"Sharma, I. C. 1921-",1,1,SAMPLE
uc1.b3967471,Rapan lifeways; society and history on a Polynesian island [by] F. Allan Hanson.,1970,"Hanson, F. Allan, 1939-",1,1,SAMPLE
uc1.b3276926,Business in Britain.,1970,"Turner, Graham, 1932-",1,1,SAMPLE
inu.32000001007824,Elements of mathematics [by] James W. Armstrong.,1970,"Armstrong, James W.",1,1,SAMPLE
pst.000025728095,French Provincial cooking / Elizabeth David ; illustrated by Juliet Renny.,1970,"David, Elizabeth, 1913-1992",1,1,SAMPLE
pst.000008651334,Environmental pollution / [by] R. H. Horwood.,1970,"Horwood, Robert H.",1,1,SAMPLE
pst.000033335568,Southeast Asia / M. Ladd Thomas.,1970,"Thomas, M. Ladd.",1,1,SAMPLE
pst.000018718409,Cesar Chavez / by Ruth Franchere ; illustrated by Earl Thollander.,1970,"Franchere, Ruth.",1,1,SAMPLE
pst.000045726088,Mental health or mental illness? : psychiatry for practical action / William Glasser.,1970,"Glasser, William, 1925-",1,1,SAMPLE
uc1.31822025352824,The art and architecture of the ancient Orient,1970,"Frankfort, Henri, 1897-1954",1,1,SAMPLE
uc1.32106017814044,"Expansion and imperialism, edited by A. E. Campbell.",1970,"Campbell, A. E. 1929-",1,1,SAMPLE
uc1.32106007172445,Contemporary drama; thirteen plays. Selected and edited by Stanley A. Clayes and David G. Spencer.,1970,"Clayes, Stanley A., 1922-",1,1,SAMPLE
uc1.31822005118815,Salt-water fly fishing [by] George X. Sand,1970,"Sand, George X., 1915-",1,1,SAMPLE
uc1.31822014043582,Theory of groundwater flow [by] A. Verruijt,1970,"Verruijt, A",1,1,SAMPLE
wu.89058361007,"A history of presidential elections, from George Washington to Richard M. Nixon [by] Eugene H. Roseboom.",1970,"Roseboom, Eugene H. 1892-1984.",1,1,SAMPLE
pst.000033394732,Hans Christian Andersen's The fir tree / illustrated by Nancy Ekholm Burkert.,1970,"Andersen, H. C. 1805-1875.",1,1,SAMPLE
uc1.31822014295893,Le Corbusier. Introd. and notes by Martin Pawley. With 75 photos. by Yukio Futagawa,1970,"Le Corbusier, 1887-1965",1,1,SAMPLE
uc1.31822012275707,Vermeer / by Lawrence Gowing,1970,"Gowing, Lawrence",1,1,SAMPLE
inu.39000007740876,Selected political writings. Edited and introduced by Michael D. Biddiss.,1970,"Gobineau, Arthur, comte de, 1816-1882.",1,1,SAMPLE
uc1.b5002120,Reports of cases argued and determined in the Supreme Judicial Court of the Commonwealth of Massachusetts.,1970,Massachusetts. Supreme Judicial Court.,1,1,SAMPLE
wu.89003180148,An introduction to the Roman world [by] Peter D. Arnott.,1970,"Arnott, Peter D.",1,1,SAMPLE
uc1.$b470259,Brownjohn's beasts; illustrated by Carol Lawson.,1970,"Brownjohn, Alan, 1931-",1,1,SAMPLE
uc1.32106002820139,Problems for effective legal research [by] Miles O. Price [and] Harry Bitner.,1970,"Price, Miles Oscar, 1890-1968.",1,1,SAMPLE
coo.31924003241696,Out of the mainstream.,1970,"Crowe, Philip K. 1908-1976.",1,1,SAMPLE
coo.31924013714997,The economics of agriculture.,1970,"Capstick, Margaret.",1,1,SAMPLE
coo.31924003214123,A Symposium on Calcium and Cellular Function; edited by A. W. Cuthbert.,1970,Symposium on Calcium and Cellular Function (1969 : Imperial College of Science and Technology),1,1,SAMPLE
coo.31924090278437,"The Random House book of birds [by] Elizabeth S. Austin and Oliver L. Austin, Jr. Illustrated by Richard E. Amundsen.",1970,"Austin, Elizabeth S.",1,1,SAMPLE
uc1.32106014859042,"Spices, salt and aromatics in the English kitchen",1970,"David, Elizabeth, 1913-1992",1,1,SAMPLE
uc1.32106006126418,"South East Asian food: Indonesia, Malaysia and Thailand.",1970,"Brissenden, Rosemary.",1,1,SAMPLE
uc1.32106014835810,Charcuterie & French pork cookery / Jane Grigson ; illustrated by M.J. Mott,1970,"Grigson, Jane",1,1,SAMPLE
uc1.32106015383299,Cooking with herbs & spices / by Craig Claiborne,1970,"Claiborne, Craig",1,1,SAMPLE
pst.000005276509,Philip Massinger. / Edited with an introd. and notes by Arthur Symons.,1970,"Massinger, Philip, 1583-1640.",1,1,SAMPLE
uc1.l0050593615,"The personnel department : instructor's guide / [by] Jay Jehiel Zif, Arthur H. Walker [and] Eliezer Orbach.",1970,"Zif, Jay Jehiel.",1,1,SAMPLE
uc1.l0050593623,"The personnel department; player's manual [by] Jay Jehiel Zif, Arthur H. Walker [and] Eliezer Orbach.",1970,"Zif, Jay Jehiel.",1,1,SAMPLE
pst.000024553681,College algebra / [by] Carl H. Denbow.,1970,"Denbow, Carl Herbert, 1911-",1,1,SAMPLE
pst.000029917082,Analytic geometry; a precalculus approach.,1970,"Bohuslov, Ronald L.",1,1,SAMPLE
uc1.31822013433057,"Painting and sculpture in Europe, 1780 to 1880",1970,"Novotny, Fritz, 1903-1993",1,1,SAMPLE
uc1.b4948541,"Bomber; events relating to the last flight of an R.A.F. [bomber] over Germany on the night of June 31, 1943.",1970,"Deighton, Len, 1929-",1,1,SAMPLE
uva.x000525553,"New York: civic exploitation, by Robert Goldston. Illustrated by Donald Carrick.",1970,"Goldston, Robert C., 1927-",1,1,SAMPLE
